,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
10,0.10278,0.12002,0.11327,0.102,0.10111,0.23606,0.19018,0.20381,0.1925,0.12302,1.0,0.17151,0.26378,0.1902,0.14111,0.06065,0.06089,0.05892,0.06181,0.06141,0.10785,0.11458,0.11337,0.11221,0.10538,0.15681,0.18826,0.187,0.16824,0.16334,0.1763,0.1763,0.08725,0.08725,0.17382,0.20559,0.1685,0.17561,0.15875,0.20745,1.0,0.17151,0.26378,0.1902,0.14111,0.0853,0.10573,0.07688,0.08623,0.09357,0.16479,0.17913,0.117,0.15318,0.1649,0.18861,0.19716,0.16135,0.1557,0.16456,0.11221,0.10538,0.11039,0.10785,0.11458,0.15161,0.14632,0.14337,0.15161,0.15405,0.1763,0.08725,0.1763,0.08725,0.08725,0.08499,0.09564,0.09146,0.11924,0.08871,0.16655,0.17689,0.17122,0.17833,0.17955,0.0647,0.06628,0.06238,0.06743,0.06956,0.18804,0.18804,0.18804,0.18694,0.17382,0.13983,0.09991,0.06184,0.06284,0.15116,0.08004,0.19154,0.23606,0.19018,0.20381,0.18929,0.06307,0.06246,0.08154,0.15614,0.05697,0.08445,0.06482,0.06541,0.06661,0.06597,0.17382,0.18694,0.20246,0.1805,0.18618,0.17525,0.1744,0.11254,0.16088,0.14758,0.15244,0.13898,0.15609,0.1517,0.19008,0.18751,0.18594,0.17235,0.16081,0.08424,0.08747,0.10944,0.1034,0.08437,0.1125,0.12044,0.11515,0.10092,0.1026,0.15761,0.15623,0.14992,0.15147,0.1536,0.05631,0.07901,0.07908,0.09177,0.07959,0.08917,0.18299,0.16999,0.15914,0.14727,0.1952,1.0,0.17151,0.26378,0.1902,0.14111,0.10441,0.10761,0.09934,0.09499,0.10022,0.06284,0.05152,0.06184,0.10937,0.15116,0.11823,0.059,0.05728,0.05888,0.05834,0.05775,0.16132,0.15723,0.17605,0.16067,0.17867
11,0.26424,0.26454,0.2572,0.21969,0.21872,0.1932,0.39009,0.27761,0.28253,0.4851,0.17151,1.0,0.29861,0.22928,0.11623,0.08634,0.07398,0.07557,0.07355,0.06993,0.25988,0.26441,0.26247,0.25487,0.25155,0.2438,0.28793,0.24502,0.24578,0.53661,0.497,0.497,0.11218,0.11218,0.22202,0.55996,0.16791,0.15762,0.16965,0.15747,0.17151,1.0,0.29861,0.22928,0.11623,0.23973,0.18983,0.19523,0.17158,0.21052,0.50957,0.18443,0.25742,0.22674,0.47494,0.22552,0.47816,0.29281,0.24916,0.25899,0.25487,0.25155,0.25226,0.25988,0.26441,0.39306,0.3813,0.39203,0.39306,0.47721,0.497,0.11218,0.497,0.11218,0.11218,0.2089,0.16082,0.2058,0.21052,0.22324,0.23279,0.2368,0.2526,0.42448,0.23359,0.12324,0.14305,0.15525,0.14023,0.16047,0.22659,0.22659,0.22659,0.22691,0.22202,0.16162,0.22483,0.12318,0.13895,0.2248,0.15402,0.27505,0.1932,0.39009,0.27761,0.19377,0.11992,0.11953,0.05524,0.33993,0.10217,0.18253,0.14622,0.14944,0.1519,0.14707,0.22202,0.22691,0.23495,0.22495,0.24783,0.40671,0.44379,0.18166,0.37419,0.49633,0.49626,0.51897,0.53453,0.55618,0.49991,0.49266,0.4892,0.24397,0.24265,0.24979,0.25888,0.20566,0.25423,0.23915,0.25538,0.28058,0.25662,0.22017,0.24011,0.41896,0.42674,0.43521,0.41671,0.40724,0.07182,0.21578,0.1934,0.19822,0.19765,0.20444,0.19665,0.16832,0.40548,0.19739,0.24367,0.17151,1.0,0.29861,0.22928,0.11623,0.21232,0.30361,0.23497,0.22981,0.24764,0.13895,0.11945,0.12318,0.22646,0.2248,0.26331,0.08988,0.08771,0.08934,0.08852,0.07818,0.20559,0.20559,0.19167,0.1851,0.3153
12,0.18529,0.1927,0.18959,0.16341,0.17358,0.37955,0.37927,0.38669,0.33886,0.18369,0.26378,0.29861,1.0,0.49109,0.16323,0.07884,0.07189,0.06203,0.05426,0.05716,0.18674,0.18784,0.18367,0.17913,0.18139,0.20363,0.35201,0.20511,0.20206,0.20557,0.27601,0.27601,0.09741,0.09741,0.25578,0.49623,0.21614,0.1695,0.21808,0.16856,0.26378,0.29861,1.0,0.49109,0.16323,0.16728,0.13587,0.13675,0.13743,0.14701,0.2173,0.17487,0.18138,0.21681,0.21639,0.24335,0.22903,0.35843,0.21476,0.24725,0.17913,0.18139,0.18578,0.18674,0.18784,0.2924,0.26631,0.28148,0.2924,0.25711,0.27601,0.09741,0.27601,0.09741,0.09741,0.16302,0.16365,0.17482,0.1626,0.14548,0.259,0.27569,0.26941,0.24109,0.25221,0.1035,0.11806,0.12185,0.11818,0.12457,0.24254,0.24254,0.24254,0.24281,0.25578,0.17869,0.16765,0.10317,0.11276,0.23184,0.12276,0.33707,0.37955,0.37927,0.38669,0.23042,0.09951,0.09924,0.08135,0.27523,0.06877,0.14052,0.11839,0.11579,0.11864,0.07536,0.25578,0.24281,0.2416,0.24171,0.24139,0.28428,0.213,0.14338,0.20143,0.22152,0.21759,0.23067,0.23014,0.23598,0.19554,0.2851,0.18134,0.23925,0.20341,0.17498,0.17559,0.15528,0.1833,0.15778,0.18278,0.13834,0.19005,0.16389,0.17221,0.24614,0.24651,0.24369,0.24586,0.23127,0.04184,0.16416,0.1539,0.15606,0.15657,0.15551,0.2315,0.23426,0.23307,0.24249,0.21185,0.26378,0.29861,1.0,0.49109,0.16323,0.1703,0.15645,0.1523,0.17037,0.1737,0.11276,0.10375,0.10317,0.16226,0.23184,0.1487,0.07731,0.07714,0.07721,0.07681,0.07285,0.24869,0.24888,0.2641,0.26374,0.2428
13,0.13991,0.14749,0.14542,0.13753,0.14019,0.26095,0.25213,0.22982,0.20595,0.17028,0.1902,0.22928,0.49109,1.0,0.19317,0.07223,0.05924,0.05979,0.05599,0.0569,0.14481,0.14215,0.14597,0.14242,0.14202,0.21366,0.2248,0.21621,0.21289,0.21796,0.22076,0.22076,0.07507,0.07507,0.22405,0.28475,0.17916,0.16632,0.17132,0.16854,0.1902,0.22928,0.49109,1.0,0.19317,0.12433,0.1088,0.10727,0.1053,0.11424,0.22392,0.21295,0.14115,0.21152,0.20323,0.22461,0.25719,0.22157,0.21763,0.22586,0.14242,0.14202,0.14327,0.14481,0.14215,0.21028,0.20849,0.21577,0.21028,0.19573,0.22076,0.07507,0.22076,0.07507,0.07507,0.14097,0.1437,0.13024,0.11882,0.10886,0.21701,0.22204,0.21037,0.21418,0.22125,0.09445,0.10447,0.11005,0.10665,0.10836,0.22501,0.22501,0.22501,0.2269,0.22405,0.1703,0.11971,0.09309,0.09993,0.1778,0.09619,0.20561,0.26095,0.25213,0.22982,0.2468,0.09383,0.09393,0.09369,0.22224,0.08123,0.11122,0.09517,0.09479,0.09499,0.09521,0.22406,0.2269,0.2554,0.21997,0.22866,0.20482,0.21866,0.109,0.18679,0.19542,0.19444,0.18579,0.18547,0.18885,0.25002,0.23365,0.23076,0.22057,0.22236,0.12742,0.12579,0.11473,0.13202,0.12698,0.1444,0.14453,0.13959,0.13285,0.13747,0.18767,0.18767,0.19479,0.18874,0.18315,0.06423,0.12882,0.13132,0.13207,0.13087,0.13159,0.23087,0.23983,0.22497,0.2427,0.26281,0.1902,0.22928,0.49109,1.0,0.19317,0.14756,0.14212,0.14016,0.14371,0.15045,0.09993,0.08925,0.09309,0.11859,0.1778,0.13886,0.06057,0.07659,0.07606,0.05859,0.05737,0.21665,0.21647,0.2254,0.22745,0.22437
14,0.16243,0.15828,0.12473,0.1666,0.14934,0.19631,0.17525,0.17677,0.17786,0.15112,0.14111,0.11623,0.16323,0.19317,1.0,0.07554,0.07202,0.0679,0.06841,0.05912,0.16008,0.16184,0.16575,0.14278,0.16537,0.14568,0.23907,0.14374,0.15447,0.14302,0.1686,0.1686,0.10575,0.10575,0.1511,0.14306,0.159,0.14297,0.1612,0.13131,0.14111,0.11623,0.16323,0.19317,1.0,0.12451,0.14626,0.19638,0.23391,0.14482,0.1412,0.16212,0.15063,0.15673,0.16401,0.15505,0.13344,0.21128,0.15801,0.1656,0.14278,0.16537,0.16666,0.16008,0.16184,0.1632,0.15338,0.16195,0.1632,0.1585,0.1686,0.10575,0.1686,0.10575,0.10575,0.15012,0.13289,0.14071,0.15036,0.14948,0.18313,0.17476,0.18183,0.1619,0.17131,0.09121,0.09937,0.10766,0.10402,0.11662,0.17534,0.17534,0.17534,0.1666,0.1511,0.16819,0.13297,0.09022,0.09309,0.10616,0.17474,0.17374,0.19631,0.17525,0.17677,0.19597,0.09651,0.09598,0.06908,0.19415,0.08411,0.11983,0.10581,0.10374,0.10309,0.1117,0.1511,0.16689,0.14218,0.19622,0.14196,0.15433,0.16508,0.18152,0.17449,0.15198,0.15551,0.16403,0.14702,0.16652,0.1428,0.12616,0.12257,0.15652,0.15556,0.13568,0.13395,0.16337,0.10248,0.13865,0.16236,0.1596,0.15671,0.16469,0.15101,0.16306,0.15972,0.17245,0.14971,0.16717,0.06366,0.14683,0.13974,0.14913,0.13924,0.15219,0.18644,0.19624,0.21864,0.17426,0.15187,0.14111,0.11623,0.16323,0.19317,1.0,0.13767,0.17329,0.14668,0.17635,0.1397,0.09309,0.08438,0.09022,0.13486,0.10616,0.16185,0.07487,0.07337,0.0745,0.07378,0.07171,0.19382,0.19848,0.19241,0.23064,0.18526
15,0.1048,0.10847,0.11103,0.10631,0.10935,0.07543,0.06642,0.06116,0.05981,0.1083,0.06065,0.08634,0.07884,0.07223,0.07554,1.0,0.72595,0.66656,0.6909,0.52608,0.11135,0.10999,0.11243,0.10689,0.10876,0.10817,0.10558,0.10405,0.1089,0.1073,0.1036,0.1036,0.05802,0.05802,0.10132,0.08662,0.07053,0.08779,0.06418,0.07711,0.06065,0.08634,0.07884,0.07223,0.07554,0.20996,0.18829,0.20428,0.19067,0.16747,0.11267,0.10177,0.11077,0.10859,0.11257,0.11002,0.10845,0.10281,0.1034,0.10704,0.10689,0.10876,0.1003,0.11135,0.10999,0.08203,0.0819,0.08052,0.08203,0.09392,0.1036,0.05802,0.1036,0.05802,0.05802,0.21813,0.21311,0.22298,0.21772,0.15881,0.09007,0.09095,0.08872,0.09174,0.0926,0.3501,0.4086,0.43755,0.39193,0.42528,0.10023,0.10023,0.10023,0.10061,0.10132,0.09389,0.22162,0.38162,0.41652,0.12388,0.18639,0.0584,0.07543,0.06642,0.06116,0.1145,0.5435,0.53998,0.07885,0.09529,0.46167,0.2854,0.13688,0.25042,0.25746,0.23009,0.10132,0.10061,0.10071,0.09978,0.09788,0.11148,0.10848,0.1991,0.11257,0.09965,0.09586,0.10527,0.10616,0.10623,0.10773,0.10525,0.10437,0.10317,0.10693,0.22129,0.2195,0.21784,0.22073,0.22058,0.10984,0.1097,0.11177,0.10604,0.10984,0.09733,0.09748,0.10041,0.09538,0.09616,0.69837,0.21728,0.21194,0.21641,0.20777,0.21606,0.08974,0.0861,0.08806,0.0844,0.07886,0.06065,0.08634,0.07884,0.07223,0.07554,0.10672,0.10631,0.08724,0.10746,0.09356,0.41652,0.42018,0.38162,0.21934,0.12388,0.11177,0.79829,0.79675,0.81733,0.80434,0.75676,0.09411,0.0933,0.09039,0.09327,0.09546
16,0.10825,0.11134,0.10805,0.10561,0.10832,0.05407,0.07659,0.07785,0.06995,0.10294,0.06089,0.07398,0.07189,0.05924,0.07202,0.72595,1.0,0.88287,0.81787,0.53053,0.10647,0.10745,0.10908,0.10732,0.10808,0.10105,0.06384,0.10017,0.10233,0.09648,0.09865,0.09865,0.05169,0.05169,0.08762,0.05088,0.07151,0.08044,0.06413,0.06766,0.06089,0.07398,0.07189,0.05924,0.07202,0.21515,0.17915,0.21058,0.20288,0.21518,0.1069,0.09541,0.10479,0.1054,0.10693,0.09858,0.09907,0.09587,0.10478,0.10472,0.10732,0.10808,0.10688,0.10647,0.10745,0.08064,0.08213,0.08353,0.08064,0.09547,0.09865,0.05169,0.09865,0.05169,0.05169,0.20778,0.19282,0.20403,0.19003,0.19503,0.08972,0.08902,0.08588,0.09413,0.09277,0.33543,0.3712,0.38732,0.37357,0.39579,0.08622,0.08622,0.08622,0.08704,0.08762,0.05679,0.22042,0.36917,0.40143,0.11462,0.18236,0.06907,0.05407,0.07659,0.07785,0.08879,0.48541,0.48687,0.0701,0.09266,0.43678,0.2354,0.20652,0.12631,0.22526,0.20627,0.08762,0.08704,0.08834,0.08576,0.08859,0.10401,0.10464,0.18316,0.10519,0.09533,0.09331,0.10361,0.10531,0.1034,0.09954,0.10002,0.09869,0.10581,0.10655,0.20254,0.20102,0.19814,0.20075,0.20671,0.10742,0.11206,0.10789,0.10551,0.1076,0.10127,0.10149,0.10045,0.09707,0.09971,0.55093,0.20818,0.20648,0.21037,0.20643,0.21188,0.087,0.07984,0.08423,0.08193,0.07281,0.06089,0.07398,0.07189,0.05924,0.07202,0.10342,0.10007,0.08928,0.10789,0.09441,0.40143,0.41111,0.36917,0.21565,0.11462,0.10959,0.70566,0.72129,0.73129,0.72031,0.81849,0.09227,0.08833,0.08799,0.09636,0.09253
17,0.09867,0.10244,0.10312,0.10504,0.09623,0.05254,0.0777,0.05256,0.07958,0.10483,0.05892,0.07557,0.06203,0.05979,0.0679,0.66656,0.88287,1.0,0.85653,0.5788,0.10542,0.10359,0.10644,0.1012,0.10156,0.10107,0.06625,0.09502,0.09918,0.09767,0.0858,0.0858,0.05069,0.05069,0.07516,0.05042,0.07411,0.06905,0.06756,0.04315,0.05892,0.07557,0.06203,0.05979,0.0679,0.20206,0.1734,0.1954,0.19775,0.20222,0.09718,0.09004,0.09619,0.10348,0.09496,0.09249,0.09403,0.08701,0.10592,0.10081,0.1012,0.10156,0.10094,0.10542,0.10359,0.07893,0.075,0.07752,0.07893,0.08442,0.0858,0.05069,0.0858,0.05069,0.05069,0.17642,0.19035,0.19317,0.18085,0.19,0.08766,0.08709,0.08222,0.09182,0.09222,0.29183,0.35617,0.34904,0.33767,0.35203,0.07948,0.07948,0.07948,0.07302,0.07516,0.05977,0.18736,0.32265,0.39313,0.11092,0.16152,0.06918,0.05254,0.0777,0.05256,0.08797,0.4366,0.50307,0.06412,0.0915,0.38485,0.20311,0.18041,0.21399,0.13196,0.12696,0.07516,0.07302,0.08394,0.07117,0.08469,0.09511,0.10487,0.17148,0.09496,0.09721,0.09813,0.106,0.10382,0.09745,0.09628,0.09595,0.09585,0.10455,0.10187,0.18228,0.1827,0.18852,0.18026,0.18596,0.10309,0.10154,0.10647,0.10457,0.10373,0.10168,0.10274,0.0986,0.09665,0.09829,0.50275,0.19268,0.19041,0.19568,0.19141,0.19641,0.09066,0.08459,0.08481,0.08306,0.06677,0.05892,0.07557,0.06203,0.05979,0.0679,0.06062,0.09809,0.08607,0.10332,0.08834,0.39313,0.37312,0.32265,0.1799,0.11092,0.09948,0.65389,0.66604,0.67915,0.66847,0.7692,0.09619,0.09401,0.0918,0.09841,0.08716
18,0.09937,0.097,0.10169,0.09836,0.10017,0.05392,0.06652,0.05572,0.06145,0.10642,0.06181,0.07355,0.05426,0.05599,0.06841,0.6909,0.81787,0.85653,1.0,0.64264,0.09847,0.09681,0.10351,0.09317,0.09572,0.09287,0.09834,0.08919,0.09757,0.09063,0.09311,0.09311,0.05378,0.05378,0.09111,0.05079,0.04304,0.07366,0.03558,0.04257,0.06181,0.07355,0.05426,0.05599,0.06841,0.19425,0.17135,0.19248,0.18795,0.19994,0.09968,0.09433,0.1039,0.09744,0.10265,0.09562,0.09421,0.08134,0.09446,0.09702,0.09317,0.09572,0.09713,0.09847,0.09681,0.0777,0.07223,0.07099,0.0777,0.0842,0.09311,0.05378,0.09311,0.05378,0.05378,0.18559,0.17993,0.18669,0.18159,0.18963,0.0799,0.0771,0.07604,0.08255,0.08643,0.28636,0.3514,0.36315,0.31584,0.22643,0.08267,0.08267,0.08267,0.08271,0.09111,0.05451,0.19898,0.31937,0.34215,0.10728,0.16992,0.06015,0.05392,0.06652,0.05572,0.08876,0.4178,0.42887,0.0716,0.09233,0.37855,0.25451,0.21778,0.18776,0.19546,0.21063,0.09111,0.08271,0.08745,0.08271,0.08916,0.1021,0.09617,0.16292,0.10265,0.09669,0.09557,0.09761,0.09652,0.096,0.09244,0.09251,0.09156,0.09323,0.09449,0.19652,0.19565,0.19196,0.18821,0.19368,0.09701,0.0978,0.09587,0.09999,0.09937,0.09559,0.09526,0.09983,0.092,0.09287,0.53076,0.19178,0.19653,0.19109,0.18932,0.18836,0.08711,0.08269,0.08208,0.08024,0.0655,0.06181,0.07355,0.05426,0.05599,0.06841,0.10473,0.10071,0.07839,0.09261,0.09009,0.34215,0.36245,0.31937,0.19357,0.10728,0.09762,0.62767,0.64535,0.66071,0.66275,0.7743,0.09106,0.08991,0.08965,0.09213,0.0907
19,0.09786,0.09821,0.09377,0.10001,0.09744,0.05714,0.06535,0.05964,0.06082,0.06962,0.06141,0.06993,0.05716,0.0569,0.05912,0.52608,0.53053,0.5788,0.64264,1.0,0.09318,0.10191,0.09452,0.09911,0.09932,0.06668,0.06946,0.06306,0.06624,0.06509,0.08909,0.08909,0.05631,0.05631,0.08822,0.05868,0.04945,0.06221,0.05901,0.05172,0.06141,0.06993,0.05716,0.0569,0.05912,0.18938,0.12501,0.12316,0.13073,0.13337,0.09091,0.05988,0.10016,0.06529,0.0917,0.07848,0.06267,0.08124,0.0859,0.06864,0.09911,0.09932,0.09808,0.09318,0.10191,0.0732,0.07085,0.07283,0.0732,0.08508,0.08909,0.05631,0.08909,0.05631,0.05631,0.18176,0.16088,0.174,0.15514,0.15252,0.07286,0.08302,0.08016,0.08824,0.08621,0.30416,0.35548,0.32397,0.33779,0.33608,0.07727,0.07727,0.07727,0.07677,0.08822,0.06755,0.19034,0.32809,0.31573,0.11397,0.11148,0.05936,0.05714,0.06535,0.05964,0.06788,0.44939,0.44108,0.06242,0.08259,0.29403,0.20945,0.14696,0.19729,0.19998,0.14737,0.08837,0.07677,0.07875,0.07409,0.07982,0.09238,0.06404,0.12371,0.0917,0.07356,0.07368,0.07,0.09122,0.06607,0.06261,0.06903,0.06267,0.08319,0.06802,0.17643,0.17788,0.13707,0.17648,0.1652,0.10081,0.06825,0.09566,0.09891,0.09648,0.0966,0.09783,0.09601,0.09644,0.09228,0.4237,0.19589,0.1928,0.19324,0.19141,0.19401,0.0739,0.06822,0.06878,0.07239,0.06215,0.06141,0.06993,0.05716,0.0569,0.05912,0.09287,0.08932,0.07868,0.09662,0.07506,0.31573,0.27439,0.32809,0.18467,0.11397,0.09222,0.47747,0.47578,0.49034,0.4859,0.50124,0.08176,0.08043,0.07746,0.08541,0.09658
20,0.89977,0.74803,0.94001,0.6494,0.7046,0.2257,0.27694,0.26308,0.26169,0.34254,0.10785,0.25988,0.18674,0.14481,0.16008,0.11135,0.10647,0.10542,0.09847,0.09318,1.0,0.93809,0.93626,0.91056,0.91998,0.32424,0.25916,0.32201,0.32744,0.31823,0.35212,0.35212,0.14059,0.14059,0.34536,0.22572,0.24732,0.15198,0.24697,0.14454,0.10785,0.25988,0.18674,0.14481,0.16008,0.37201,0.26171,0.23411,0.21494,0.28586,0.36757,0.18555,0.85093,0.39114,0.35356,0.31195,0.30198,0.29053,0.35137,0.35761,0.91056,0.91998,0.91341,1.0,0.93809,0.30918,0.31096,0.31578,0.30918,0.37613,0.35212,0.14059,0.35212,0.14059,0.14059,0.41302,0.26034,0.36372,0.25061,0.19531,0.36508,0.36624,0.36453,0.37581,0.36712,0.1848,0.2308,0.22811,0.2199,0.22407,0.31623,0.31623,0.31623,0.31622,0.34536,0.21152,0.30064,0.19533,0.20987,0.25583,0.15308,0.26299,0.2257,0.27694,0.26308,0.27296,0.17065,0.17342,0.09248,0.3377,0.14262,0.20744,0.169,0.16673,0.17028,0.16758,0.34536,0.31622,0.30408,0.31555,0.30805,0.34805,0.32905,0.17347,0.34334,0.33843,0.34253,0.35468,0.35232,0.34098,0.30203,0.29317,0.29253,0.33655,0.33087,0.29371,0.27437,0.23011,0.33366,0.28322,0.91279,0.76214,0.94248,0.63954,0.70521,0.39692,0.39801,0.38477,0.38226,0.39268,0.04931,0.45917,0.43975,0.44351,0.44218,0.4403,0.32101,0.31439,0.30983,0.33766,0.31088,0.10785,0.25988,0.18674,0.14481,0.16008,0.51627,0.58792,0.40937,0.58147,0.53234,0.20987,0.18527,0.19533,0.27033,0.25583,0.79923,0.10679,0.10665,0.1102,0.10662,0.1033,0.33741,0.33482,0.33953,0.29669,0.34992
21,0.90578,0.80026,0.93992,0.63147,0.68747,0.22862,0.29563,0.26948,0.26897,0.36925,0.11458,0.26441,0.18784,0.14215,0.16184,0.10999,0.10745,0.10359,0.09681,0.10191,0.93809,1.0,0.94116,0.89282,0.90996,0.34389,0.27584,0.34001,0.33484,0.33993,0.35671,0.35671,0.12901,0.12901,0.35772,0.2288,0.2449,0.15387,0.24459,0.14236,0.11458,0.26441,0.18784,0.14215,0.16184,0.3712,0.25787,0.22526,0.21982,0.283,0.3764,0.17373,0.84267,0.38395,0.34548,0.32025,0.30465,0.29831,0.35664,0.36371,0.89282,0.90996,0.90262,0.93809,1.0,0.3148,0.31693,0.31663,0.3148,0.37926,0.35671,0.12901,0.35671,0.12901,0.12901,0.41892,0.2545,0.3676,0.25407,0.2076,0.36936,0.37106,0.36829,0.37921,0.37177,0.19046,0.22933,0.22473,0.21826,0.22193,0.32767,0.32767,0.32767,0.32669,0.35772,0.21493,0.30354,0.19328,0.2075,0.2589,0.15347,0.26547,0.22862,0.29563,0.26948,0.28447,0.16667,0.16653,0.0915,0.34283,0.14266,0.20977,0.16794,0.16562,0.16783,0.165,0.35759,0.32674,0.31205,0.32423,0.31428,0.35692,0.32733,0.17997,0.35887,0.35083,0.35604,0.36167,0.37923,0.34969,0.30578,0.29874,0.29586,0.33304,0.33938,0.29815,0.29701,0.24043,0.33988,0.29362,0.91004,0.77451,0.94452,0.62033,0.68276,0.388,0.38542,0.3817,0.38776,0.3774,0.09176,0.46554,0.42871,0.43913,0.43201,0.4401,0.32384,0.316,0.31375,0.33493,0.30271,0.11458,0.26441,0.18784,0.14215,0.16184,0.51755,0.60942,0.39657,0.5916,0.54684,0.2075,0.18585,0.19328,0.29244,0.2589,0.79932,0.11576,0.11648,0.11199,0.11555,0.10647,0.33829,0.3355,0.3409,0.29992,0.35079
22,0.91016,0.79828,0.93349,0.63531,0.69075,0.22849,0.29977,0.27077,0.2674,0.35385,0.11337,0.26247,0.18367,0.14597,0.16575,0.11243,0.10908,0.10644,0.10351,0.09452,0.93626,0.94116,1.0,0.90598,0.91199,0.32639,0.26821,0.33169,0.33878,0.33169,0.35782,0.35782,0.13935,0.13935,0.35793,0.2347,0.24491,0.1542,0.24834,0.1438,0.11337,0.26247,0.18367,0.14597,0.16575,0.37392,0.26111,0.2409,0.22214,0.29642,0.36401,0.17586,0.83668,0.39011,0.37315,0.32172,0.30671,0.29198,0.35568,0.36259,0.90598,0.91199,0.8964,0.93626,0.94116,0.31805,0.31464,0.31823,0.31805,0.37405,0.35782,0.13935,0.35782,0.13935,0.13935,0.41199,0.25785,0.362,0.2536,0.20696,0.37097,0.36651,0.36576,0.38044,0.37046,0.18752,0.23123,0.22018,0.22224,0.22186,0.32495,0.32495,0.32495,0.32462,0.35793,0.20914,0.30761,0.19635,0.20878,0.26819,0.16789,0.26503,0.22849,0.29977,0.27077,0.27767,0.17231,0.1719,0.09167,0.34297,0.14382,0.21544,0.18123,0.18033,0.18468,0.1632,0.35793,0.32499,0.31105,0.32159,0.31559,0.36404,0.33139,0.18019,0.37561,0.34759,0.36369,0.36219,0.37169,0.35997,0.30563,0.30128,0.29969,0.34705,0.34116,0.31509,0.31008,0.24661,0.3418,0.2935,0.91239,0.77482,0.95425,0.62925,0.69306,0.39443,0.38148,0.3626,0.37741,0.3718,0.04772,0.46387,0.41758,0.4316,0.41955,0.43369,0.32171,0.31803,0.30964,0.33359,0.30582,0.11337,0.26247,0.18367,0.14597,0.16575,0.50964,0.57305,0.39821,0.57812,0.54173,0.20878,0.18646,0.19635,0.29677,0.26819,0.80744,0.11526,0.11411,0.11183,0.11582,0.10729,0.33823,0.33531,0.33887,0.30099,0.35029
